location,date,vaccine,total_vaccinations
France,2021-06-15,Pfizer/BioNTech,35042436
France,2021-06-16,Johnson&Johnson,470281
France,2021-06-16,Moderna,4194694
France,2021-06-16,Oxford/AstraZeneca,6033473
France,2021-06-16,Pfizer/BioNTech,35576240
France,2021-06-17,Johnson&Johnson,480540
France,2021-06-17,Moderna,4256012
France,2021-06-17,Oxford/AstraZeneca,6136729
France,2021-06-17,Pfizer/BioNTech,36077911
Germany,2020-12-27,Johnson&Johnson,0
Germany,2020-12-27,Moderna,2
Germany,2020-12-27,Oxford/AstraZeneca,0
Germany,2020-12-27,Pfizer/BioNTech,23322
Germany,2020-12-28,Johnson&Johnson,0
Germany,2020-12-28,Moderna,2
Germany,2020-12-28,Oxford/AstraZeneca,0
Germany,2020-12-28,Pfizer/BioNTech,41098
Germany,2020-12-29,Johnson&Johnson,0
Germany,2020-12-29,Moderna,2
Germany,2020-12-29,Oxford/AstraZeneca,0
Germany,2020-12-29,Pfizer/BioNTech,90867
Germany,2020-12-30,Johnson&Johnson,0
Germany,2020-12-30,Moderna,2
Germany,2020-12-30,Oxford/AstraZeneca,0
Germany,2020-12-30,Pfizer/BioNTech,152626
Germany,2020-12-31,Johnson&Johnson,0
Germany,2020-12-31,Moderna,2
Germany,2020-12-31,Oxford/AstraZeneca,0
Germany,2020-12-31,Pfizer/BioNTech,202782
Germany,2021-01-01,Johnson&Johnson,0
Germany,2021-01-01,Moderna,7
Germany,2021-01-01,Oxford/AstraZeneca,3
Germany,2021-01-01,Pfizer/BioNTech,228515
Germany,2021-01-02,Johnson&Johnson,0
Germany,2021-01-02,Moderna,7
Germany,2021-01-02,Oxford/AstraZeneca,3
Germany,2021-01-02,Pfizer/BioNTech,276154
Germany,2021-01-03,Johnson&Johnson,0
Germany,2021-01-03,Moderna,7
Germany,2021-01-03,Oxford/AstraZeneca,3
Germany,2021-01-03,Pfizer/BioNTech,298334
Germany,2021-01-04,Johnson&Johnson,0
Germany,2021-01-04,Moderna,8
Germany,2021-01-04,Oxford/AstraZeneca,3
Germany,2021-01-04,Pfizer/BioNTech,344906
Germany,2021-01-05,Johnson&Johnson,0
Germany,2021-01-05,Moderna,9
Germany,2021-01-05,Oxford/AstraZeneca,3
Germany,2021-01-05,Pfizer/BioNTech,396758
Germany,2021-01-06,Johnson&Johnson,0
Germany,2021-01-06,Moderna,15
Germany,2021-01-06,Oxford/AstraZeneca,5
Germany,2021-01-06,Pfizer/BioNTech,458925
Germany,2021-01-07,Johnson&Johnson,0
Germany,2021-01-07,Moderna,18
Germany,2021-01-07,Oxford/AstraZeneca,6
Germany,2021-01-07,Pfizer/BioNTech,513067
Germany,2021-01-08,Johnson&Johnson,0
Germany,2021-01-08,Moderna,67
Germany,2021-01-08,Oxford/AstraZeneca,7
Germany,2021-01-08,Pfizer/BioNTech,574838
Germany,2021-01-09,Johnson&Johnson,0
Germany,2021-01-09,Moderna,67
Germany,2021-01-09,Oxford/AstraZeneca,7
Germany,2021-01-09,Pfizer/BioNTech,634333
Germany,2021-01-10,Johnson&Johnson,0
Germany,2021-01-10,Moderna,69
Germany,2021-01-10,Oxford/AstraZeneca,7
Germany,2021-01-10,Pfizer/BioNTech,668990
Germany,2021-01-11,Johnson&Johnson,0
Germany,2021-01-11,Moderna,72
Germany,2021-01-11,Oxford/AstraZeneca,7
Germany,2021-01-11,Pfizer/BioNTech,736115
Germany,2021-01-12,Johnson&Johnson,0
Germany,2021-01-12,Moderna,87
Germany,2021-01-12,Oxford/AstraZeneca,8
Germany,2021-01-12,Pfizer/BioNTech,816849
Germany,2021-01-13,Johnson&Johnson,0
Germany,2021-01-13,Moderna,1258
Germany,2021-01-13,Oxford/AstraZeneca,8
Germany,2021-01-13,Pfizer/BioNTech,927297
Germany,2021-01-14,Johnson&Johnson,0
Germany,2021-01-14,Moderna,6399
Germany,2021-01-14,Oxford/AstraZeneca,8
Germany,2021-01-14,Pfizer/BioNTech,1004195
Germany,2021-01-15,Johnson&Johnson,0
Germany,2021-01-15,Moderna,11662
Germany,2021-01-15,Oxford/AstraZeneca,13
Germany,2021-01-15,Pfizer/BioNTech,1088951
Germany,2021-01-16,Johnson&Johnson,0
Germany,2021-01-16,Moderna,13342
Germany,2021-01-16,Oxford/AstraZeneca,14
Germany,2021-01-16,Pfizer/BioNTech,1144325
Germany,2021-01-17,Johnson&Johnson,0
Germany,2021-01-17,Moderna,14603
Germany,2021-01-17,Oxford/AstraZeneca,15
Germany,2021-01-17,Pfizer/BioNTech,1191393
Germany,2021-01-18,Johnson&Johnson,0
Germany,2021-01-18,Moderna,18755
Germany,2021-01-18,Oxford/AstraZeneca,16
Germany,2021-01-18,Pfizer/BioNTech,1269317
Germany,2021-01-19,Johnson&Johnson,0
Germany,2021-01-19,Moderna,22416
Germany,2021-01-19,Oxford/AstraZeneca,24
Germany,2021-01-19,Pfizer/BioNTech,1384094
Germany,2021-01-20,Johnson&Johnson,0
Germany,2021-01-20,Moderna,25156
Germany,2021-01-20,Oxford/AstraZeneca,27
Germany,2021-01-20,Pfizer/BioNTech,1513462
Germany,2021-01-21,Johnson&Johnson,0
Germany,2021-01-21,Moderna,27894
Germany,2021-01-21,Oxford/AstraZeneca,27
Germany,2021-01-21,Pfizer/BioNTech,1616840
Germany,2021-01-22,Johnson&Johnson,0
Germany,2021-01-22,Moderna,30078
Germany,2021-01-22,Oxford/AstraZeneca,34
Germany,2021-01-22,Pfizer/BioNTech,1717487
Germany,2021-01-23,Johnson&Johnson,0
Germany,2021-01-23,Moderna,30436
Germany,2021-01-23,Oxford/AstraZeneca,37
Germany,2021-01-23,Pfizer/BioNTech,1803741
Germany,2021-01-24,Johnson&Johnson,0
Germany,2021-01-24,Moderna,30631
Germany,2021-01-24,Oxford/AstraZeneca,41
Germany,2021-01-24,Pfizer/BioNTech,1851272
Germany,2021-01-25,Johnson&Johnson,0
Germany,2021-01-25,Moderna,32043
Germany,2021-01-25,Oxford/AstraZeneca,44
Germany,2021-01-25,Pfizer/BioNTech,1941040
Germany,2021-01-26,Johnson&Johnson,0
Germany,2021-01-26,Moderna,33479
Germany,2021-01-26,Oxford/AstraZeneca,51
Germany,2021-01-26,Pfizer/BioNTech,2037072
Germany,2021-01-27,Johnson&Johnson,0
Germany,2021-01-27,Moderna,35265
Germany,2021-01-27,Oxford/AstraZeneca,59
Germany,2021-01-27,Pfizer/BioNTech,2143930
Germany,2021-01-28,Johnson&Johnson,0
Germany,2021-01-28,Moderna,36919
Germany,2021-01-28,Oxford/AstraZeneca,62
Germany,2021-01-28,Pfizer/BioNTech,2232779
Germany,2021-01-29,Johnson&Johnson,0
Germany,2021-01-29,Moderna,38360
Germany,2021-01-29,Oxford/AstraZeneca,67
Germany,2021-01-29,Pfizer/BioNTech,2339963
Germany,2021-01-30,Johnson&Johnson,0
Germany,2021-01-30,Moderna,39234
Germany,2021-01-30,Oxford/AstraZeneca,70
Germany,2021-01-30,Pfizer/BioNTech,2427440
Germany,2021-01-31,Johnson&Johnson,0
Germany,2021-01-31,Moderna,39611
Germany,2021-01-31,Oxford/AstraZeneca,74
Germany,2021-01-31,Pfizer/BioNTech,2484226
Germany,2021-02-01,Johnson&Johnson,0
Germany,2021-02-01,Moderna,41819
Germany,2021-02-01,Oxford/AstraZeneca,125
Germany,2021-02-01,Pfizer/BioNTech,2601500
Germany,2021-02-02,Johnson&Johnson,0
Germany,2021-02-02,Moderna,44839
Germany,2021-02-02,Oxford/AstraZeneca,138
Germany,2021-02-02,Pfizer/BioNTech,2729134
Germany,2021-02-03,Johnson&Johnson,1
Germany,2021-02-03,Moderna,51137
Germany,2021-02-03,Oxford/AstraZeneca,162
Germany,2021-02-03,Pfizer/BioNTech,2881947
Germany,2021-02-04,Johnson&Johnson,1
Germany,2021-02-04,Moderna,56828
Germany,2021-02-04,Oxford/AstraZeneca,166
Germany,2021-02-04,Pfizer/BioNTech,3006669
Germany,2021-02-05,Johnson&Johnson,1
Germany,2021-02-05,Moderna,63107
Germany,2021-02-05,Oxford/AstraZeneca,174
Germany,2021-02-05,Pfizer/BioNTech,3144727
Germany,2021-02-06,Johnson&Johnson,1
Germany,2021-02-06,Moderna,65636
Germany,2021-02-06,Oxford/AstraZeneca,175
Germany,2021-02-06,Pfizer/BioNTech,3242635
Germany,2021-02-07,Johnson&Johnson,1
Germany,2021-02-07,Moderna,68030
Germany,2021-02-07,Oxford/AstraZeneca,177
Germany,2021-02-07,Pfizer/BioNTech,3293630
Germany,2021-02-08,Johnson&Johnson,1
Germany,2021-02-08,Moderna,72114
Germany,2021-02-08,Oxford/AstraZeneca,202
Germany,2021-02-08,Pfizer/BioNTech,3398779
Germany,2021-02-09,Johnson&Johnson,1
Germany,2021-02-09,Moderna,75748
Germany,2021-02-09,Oxford/AstraZeneca,315
Germany,2021-02-09,Pfizer/BioNTech,3528680
Germany,2021-02-10,Johnson&Johnson,1
Germany,2021-02-10,Moderna,79843
Germany,2021-02-10,Oxford/AstraZeneca,8249
Germany,2021-02-10,Pfizer/BioNTech,3670120
Germany,2021-02-11,Johnson&Johnson,3
Germany,2021-02-11,Moderna,87157
Germany,2021-02-11,Oxford/AstraZeneca,23500
Germany,2021-02-11,Pfizer/BioNTech,3788971
Germany,2021-02-12,Johnson&Johnson,6
Germany,2021-02-12,Moderna,96526
Germany,2021-02-12,Oxford/AstraZeneca,36777
Germany,2021-02-12,Pfizer/BioNTech,3921528
Germany,2021-02-13,Johnson&Johnson,7
Germany,2021-02-13,Moderna,99717
Germany,2021-02-13,Oxford/AstraZeneca,49964
Germany,2021-02-13,Pfizer/BioNTech,4012315
Germany,2021-02-14,Johnson&Johnson,8
Germany,2021-02-14,Moderna,102167
Germany,2021-02-14,Oxford/AstraZeneca,57242
Germany,2021-02-14,Pfizer/BioNTech,4067973
Germany,2021-02-15,Johnson&Johnson,9
Germany,2021-02-15,Moderna,107320
Germany,2021-02-15,Oxford/AstraZeneca,72036
Germany,2021-02-15,Pfizer/BioNTech,4172534
Germany,2021-02-16,Johnson&Johnson,10
Germany,2021-02-16,Moderna,113340
Germany,2021-02-16,Oxford/AstraZeneca,95832
Germany,2021-02-16,Pfizer/BioNTech,4280530
Germany,2021-02-17,Johnson&Johnson,11
Germany,2021-02-17,Moderna,121311
Germany,2021-02-17,Oxford/AstraZeneca,115921
Germany,2021-02-17,Pfizer/BioNTech,4402548
Germany,2021-02-18,Johnson&Johnson,12
Germany,2021-02-18,Moderna,129444
Germany,2021-02-18,Oxford/AstraZeneca,139062
Germany,2021-02-18,Pfizer/BioNTech,4512972
Germany,2021-02-19,Johnson&Johnson,13
Germany,2021-02-19,Moderna,139253
Germany,2021-02-19,Oxford/AstraZeneca,164588
Germany,2021-02-19,Pfizer/BioNTech,4632133
Germany,2021-02-20,Johnson&Johnson,14
Germany,2021-02-20,Moderna,143759
Germany,2021-02-20,Oxford/AstraZeneca,186096
Germany,2021-02-20,Pfizer/BioNTech,4717964
Germany,2021-02-21,Johnson&Johnson,15
Germany,2021-02-21,Moderna,147406
Germany,2021-02-21,Oxford/AstraZeneca,201900
Germany,2021-02-21,Pfizer/BioNTech,4784347
Germany,2021-02-22,Johnson&Johnson,16
Germany,2021-02-22,Moderna,156267
Germany,2021-02-22,Oxford/AstraZeneca,227129
Germany,2021-02-22,Pfizer/BioNTech,4908684
Germany,2021-02-23,Johnson&Johnson,17
Germany,2021-02-23,Moderna,163291
Germany,2021-02-23,Oxford/AstraZeneca,254592
Germany,2021-02-23,Pfizer/BioNTech,5040624
Germany,2021-02-24,Johnson&Johnson,18
Germany,2021-02-24,Moderna,170877
Germany,2021-02-24,Oxford/AstraZeneca,290194
Germany,2021-02-24,Pfizer/BioNTech,5170980
Germany,2021-02-25,Johnson&Johnson,18
Germany,2021-02-25,Moderna,177583
Germany,2021-02-25,Oxford/AstraZeneca,342025
Germany,2021-02-25,Pfizer/BioNTech,5300756
Germany,2021-02-26,Johnson&Johnson,18
Germany,2021-02-26,Moderna,186325
Germany,2021-02-26,Oxford/AstraZeneca,402816
Germany,2021-02-26,Pfizer/BioNTech,5439890
Germany,2021-02-27,Johnson&Johnson,18
Germany,2021-02-27,Moderna,190401
Germany,2021-02-27,Oxford/AstraZeneca,453832
Germany,2021-02-27,Pfizer/BioNTech,5532108
Germany,2021-02-28,Johnson&Johnson,18
Germany,2021-02-28,Moderna,194347
Germany,2021-02-28,Oxford/AstraZeneca,495762
Germany,2021-02-28,Pfizer/BioNTech,5593329
Germany,2021-03-01,Johnson&Johnson,18
Germany,2021-03-01,Moderna,203906
Germany,2021-03-01,Oxford/AstraZeneca,553020
Germany,2021-03-01,Pfizer/BioNTech,5722268
Germany,2021-03-02,Johnson&Johnson,18
Germany,2021-03-02,Moderna,213853
Germany,2021-03-02,Oxford/AstraZeneca,620489
Germany,2021-03-02,Pfizer/BioNTech,5857803
Germany,2021-03-03,Johnson&Johnson,18
Germany,2021-03-03,Moderna,228243
Germany,2021-03-03,Oxford/AstraZeneca,692891
Germany,2021-03-03,Pfizer/BioNTech,6014104
Germany,2021-03-04,Johnson&Johnson,18
Germany,2021-03-04,Moderna,242595
Germany,2021-03-04,Oxford/AstraZeneca,780351
Germany,2021-03-04,Pfizer/BioNTech,6154790
Germany,2021-03-05,Johnson&Johnson,19
Germany,2021-03-05,Moderna,255757
Germany,2021-03-05,Oxford/AstraZeneca,890299
Germany,2021-03-05,Pfizer/BioNTech,6302289
Germany,2021-03-06,Johnson&Johnson,19
Germany,2021-03-06,Moderna,264229
Germany,2021-03-06,Oxford/AstraZeneca,973908
Germany,2021-03-06,Pfizer/BioNTech,6411870
Germany,2021-03-07,Johnson&Johnson,19
Germany,2021-03-07,Moderna,270999
Germany,2021-03-07,Oxford/AstraZeneca,1035644
Germany,2021-03-07,Pfizer/BioNTech,6493803
Germany,2021-03-08,Johnson&Johnson,19
Germany,2021-03-08,Moderna,281941
Germany,2021-03-08,Oxford/AstraZeneca,1127764
Germany,2021-03-08,Pfizer/BioNTech,6627851
Germany,2021-03-09,Johnson&Johnson,19
Germany,2021-03-09,Moderna,294584
Germany,2021-03-09,Oxford/AstraZeneca,1225561
Germany,2021-03-09,Pfizer/BioNTech,6767661
Germany,2021-03-10,Johnson&Johnson,19
Germany,2021-03-10,Moderna,306192
Germany,2021-03-10,Oxford/AstraZeneca,1340426
Germany,2021-03-10,Pfizer/BioNTech,6926077
Germany,2021-03-11,Johnson&Johnson,19
Germany,2021-03-11,Moderna,319794
Germany,2021-03-11,Oxford/AstraZeneca,1460688
Germany,2021-03-11,Pfizer/BioNTech,7073951
Germany,2021-03-12,Johnson&Johnson,19
Germany,2021-03-12,Moderna,336969
Germany,2021-03-12,Oxford/AstraZeneca,1617021
Germany,2021-03-12,Pfizer/BioNTech,7225155
Germany,2021-03-13,Johnson&Johnson,19
Germany,2021-03-13,Moderna,346627
Germany,2021-03-13,Oxford/AstraZeneca,1740149
Germany,2021-03-13,Pfizer/BioNTech,7340140
Germany,2021-03-14,Johnson&Johnson,19
Germany,2021-03-14,Moderna,351778
Germany,2021-03-14,Oxford/AstraZeneca,1817056
Germany,2021-03-14,Pfizer/BioNTech,7429117
Germany,2021-03-15,Johnson&Johnson,19
Germany,2021-03-15,Moderna,364251
Germany,2021-03-15,Oxford/AstraZeneca,1899085
Germany,2021-03-15,Pfizer/BioNTech,7581379
Germany,2021-03-16,Johnson&Johnson,19
Germany,2021-03-16,Moderna,375342
Germany,2021-03-16,Oxford/AstraZeneca,1900094
Germany,2021-03-16,Pfizer/BioNTech,7746738
Germany,2021-03-17,Johnson&Johnson,19
Germany,2021-03-17,Moderna,393282
Germany,2021-03-17,Oxford/AstraZeneca,1900830
Germany,2021-03-17,Pfizer/BioNTech,7932149
Germany,2021-03-18,Johnson&Johnson,19
Germany,2021-03-18,Moderna,411311
Germany,2021-03-18,Oxford/AstraZeneca,1901978
Germany,2021-03-18,Pfizer/BioNTech,8105544
Germany,2021-03-19,Johnson&Johnson,19
Germany,2021-03-19,Moderna,431825
Germany,2021-03-19,Oxford/AstraZeneca,1940619
Germany,2021-03-19,Pfizer/BioNTech,8289819
Germany,2021-03-20,Johnson&Johnson,19
Germany,2021-03-20,Moderna,447099
Germany,2021-03-20,Oxford/AstraZeneca,2010348
Germany,2021-03-20,Pfizer/BioNTech,8425108
Germany,2021-03-21,Johnson&Johnson,19
Germany,2021-03-21,Moderna,456551
Germany,2021-03-21,Oxford/AstraZeneca,2063728
Germany,2021-03-21,Pfizer/BioNTech,8528198
Germany,2021-03-22,Johnson&Johnson,19
Germany,2021-03-22,Moderna,480257
Germany,2021-03-22,Oxford/AstraZeneca,2141746
Germany,2021-03-22,Pfizer/BioNTech,8694446
Germany,2021-03-23,Johnson&Johnson,19
Germany,2021-03-23,Moderna,500005
Germany,2021-03-23,Oxford/AstraZeneca,2240487
Germany,2021-03-23,Pfizer/BioNTech,8874716
Germany,2021-03-24,Johnson&Johnson,19
Germany,2021-03-24,Moderna,533416
Germany,2021-03-24,Oxford/AstraZeneca,2344303
Germany,2021-03-24,Pfizer/BioNTech,9072022
Germany,2021-03-25,Johnson&Johnson,19
Germany,2021-03-25,Moderna,561065
Germany,2021-03-25,Oxford/AstraZeneca,2468227
Germany,2021-03-25,Pfizer/BioNTech,9258824
Germany,2021-03-26,Johnson&Johnson,19
Germany,2021-03-26,Moderna,597946
Germany,2021-03-26,Oxford/AstraZeneca,2605968
Germany,2021-03-26,Pfizer/BioNTech,9461944
Germany,2021-03-27,Johnson&Johnson,19
Germany,2021-03-27,Moderna,625480
Germany,2021-03-27,Oxford/AstraZeneca,2712800
Germany,2021-03-27,Pfizer/BioNTech,9614647
Germany,2021-03-28,Johnson&Johnson,21
Germany,2021-03-28,Moderna,644023
Germany,2021-03-28,Oxford/AstraZeneca,2773235
Germany,2021-03-28,Pfizer/BioNTech,9733001
Germany,2021-03-29,Johnson&Johnson,21
Germany,2021-03-29,Moderna,669877
Germany,2021-03-29,Oxford/AstraZeneca,2867986
Germany,2021-03-29,Pfizer/BioNTech,9922726
Germany,2021-03-30,Johnson&Johnson,21
Germany,2021-03-30,Moderna,696038
Germany,2021-03-30,Oxford/AstraZeneca,2953890
Germany,2021-03-30,Pfizer/BioNTech,10141661
Germany,2021-03-31,Johnson&Johnson,21
Germany,2021-03-31,Moderna,734118
Germany,2021-03-31,Oxford/AstraZeneca,3007145
Germany,2021-03-31,Pfizer/BioNTech,10389877
Germany,2021-04-01,Johnson&Johnson,21
Germany,2021-04-01,Moderna,767686
Germany,2021-04-01,Oxford/AstraZeneca,3063464
Germany,2021-04-01,Pfizer/BioNTech,10628266
Germany,2021-04-02,Johnson&Johnson,21
Germany,2021-04-02,Moderna,783984
Germany,2021-04-02,Oxford/AstraZeneca,3094535
Germany,2021-04-02,Pfizer/BioNTech,10807605
Germany,2021-04-03,Johnson&Johnson,21
Germany,2021-04-03,Moderna,800721
Germany,2021-04-03,Oxford/AstraZeneca,3135384
Germany,2021-04-03,Pfizer/BioNTech,10982776
Germany,2021-04-04,Johnson&Johnson,21
Germany,2021-04-04,Moderna,811789
Germany,2021-04-04,Oxford/AstraZeneca,3184780
Germany,2021-04-04,Pfizer/BioNTech,11118803
Germany,2021-04-05,Johnson&Johnson,21
Germany,2021-04-05,Moderna,830655
Germany,2021-04-05,Oxford/AstraZeneca,3248117
Germany,2021-04-05,Pfizer/BioNTech,11284915
Germany,2021-04-06,Johnson&Johnson,21
Germany,2021-04-06,Moderna,862818
Germany,2021-04-06,Oxford/AstraZeneca,3334476
Germany,2021-04-06,Pfizer/BioNTech,11539738
Germany,2021-04-07,Johnson&Johnson,21
Germany,2021-04-07,Moderna,899557
Germany,2021-04-07,Oxford/AstraZeneca,3434027
Germany,2021-04-07,Pfizer/BioNTech,12082634
Germany,2021-04-08,Johnson&Johnson,21
Germany,2021-04-08,Moderna,934342
Germany,2021-04-08,Oxford/AstraZeneca,3557089
Germany,2021-04-08,Pfizer/BioNTech,12657719
Germany,2021-04-09,Johnson&Johnson,21
Germany,2021-04-09,Moderna,970918
Germany,2021-04-09,Oxford/AstraZeneca,3657341
Germany,2021-04-09,Pfizer/BioNTech,13148828
Germany,2021-04-10,Johnson&Johnson,21
Germany,2021-04-10,Moderna,994129
Germany,2021-04-10,Oxford/AstraZeneca,3756839
Germany,2021-04-10,Pfizer/BioNTech,13397006
Germany,2021-04-11,Johnson&Johnson,21
Germany,2021-04-11,Moderna,1012455
Germany,2021-04-11,Oxford/AstraZeneca,3831867
Germany,2021-04-11,Pfizer/BioNTech,13566132
Germany,2021-04-12,Johnson&Johnson,22
Germany,2021-04-12,Moderna,1041661
Germany,2021-04-12,Oxford/AstraZeneca,3939807
Germany,2021-04-12,Pfizer/BioNTech,13846275
Germany,2021-04-13,Johnson&Johnson,22
Germany,2021-04-13,Moderna,1068480
Germany,2021-04-13,Oxford/AstraZeneca,4054581
Germany,2021-04-13,Pfizer/BioNTech,14276949
Germany,2021-04-14,Johnson&Johnson,22
Germany,2021-04-14,Moderna,1102025
Germany,2021-04-14,Oxford/AstraZeneca,4177681
Germany,2021-04-14,Pfizer/BioNTech,14894334
Germany,2021-04-15,Johnson&Johnson,23
Germany,2021-04-15,Moderna,1138574
Germany,2021-04-15,Oxford/AstraZeneca,4287881
Germany,2021-04-15,Pfizer/BioNTech,15426755
Germany,2021-04-16,Johnson&Johnson,23
Germany,2021-04-16,Moderna,1171514
Germany,2021-04-16,Oxford/AstraZeneca,4412575
Germany,2021-04-16,Pfizer/BioNTech,15864869
Germany,2021-04-17,Johnson&Johnson,23
Germany,2021-04-17,Moderna,1194235
Germany,2021-04-17,Oxford/AstraZeneca,4528836
Germany,2021-04-17,Pfizer/BioNTech,16090013
Germany,2021-04-18,Johnson&Johnson,23
Germany,2021-04-18,Moderna,1209268
Germany,2021-04-18,Oxford/AstraZeneca,4609327
Germany,2021-04-18,Pfizer/BioNTech,16262458
Germany,2021-04-19,Johnson&Johnson,24
Germany,2021-04-19,Moderna,1241936
Germany,2021-04-19,Oxford/AstraZeneca,4684222
Germany,2021-04-19,Pfizer/BioNTech,16556404
Germany,2021-04-20,Johnson&Johnson,24
Germany,2021-04-20,Moderna,1280766
Germany,2021-04-20,Oxford/AstraZeneca,4823135
Germany,2021-04-20,Pfizer/BioNTech,16936724
Germany,2021-04-21,Johnson&Johnson,24
Germany,2021-04-21,Moderna,1322225
Germany,2021-04-21,Oxford/AstraZeneca,5047716
Germany,2021-04-21,Pfizer/BioNTech,17390437
Germany,2021-04-22,Johnson&Johnson,24
Germany,2021-04-22,Moderna,1365461
Germany,2021-04-22,Oxford/AstraZeneca,5260352
Germany,2021-04-22,Pfizer/BioNTech,17771539
Germany,2021-04-23,Johnson&Johnson,33
Germany,2021-04-23,Moderna,1407798
Germany,2021-04-23,Oxford/AstraZeneca,5418692
Germany,2021-04-23,Pfizer/BioNTech,18121241
Germany,2021-04-24,Johnson&Johnson,35
Germany,2021-04-24,Moderna,1457889
Germany,2021-04-24,Oxford/AstraZeneca,5499787
Germany,2021-04-24,Pfizer/BioNTech,18356905
Germany,2021-04-25,Johnson&Johnson,35
Germany,2021-04-25,Moderna,1491642
Germany,2021-04-25,Oxford/AstraZeneca,5561150
Germany,2021-04-25,Pfizer/BioNTech,18544102
Germany,2021-04-26,Johnson&Johnson,116
Germany,2021-04-26,Moderna,1534139
Germany,2021-04-26,Oxford/AstraZeneca,5632959
Germany,2021-04-26,Pfizer/BioNTech,18862091
Germany,2021-04-27,Johnson&Johnson,577
